brutal_segment_id,recording,segment_in_recording,segment_filename,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,samples_per_segment
6763,205_3b4_Pl_mc_AKGC417L.wav,3,205_3b4_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6764,205_3b4_Pl_mc_AKGC417L.wav,4,205_3b4_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6765,205_3b4_Pl_mc_AKGC417L.wav,5,205_3b4_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6766,205_3b4_Pl_mc_AKGC417L.wav,6,205_3b4_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6767,205_3b4_Pl_mc_AKGC417L.wav,7,205_3b4_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6768,205_3b4_Pl_mc_AKGC417L.wav,8,205_3b4_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6769,205_3b4_Pr_mc_AKGC417L.wav,1,205_3b4_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6770,205_3b4_Pr_mc_AKGC417L.wav,2,205_3b4_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6771,205_3b4_Pr_mc_AKGC417L.wav,3,205_3b4_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6772,205_3b4_Pr_mc_AKGC417L.wav,4,205_3b4_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6773,205_3b4_Pr_mc_AKGC417L.wav,5,205_3b4_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6774,205_3b4_Pr_mc_AKGC417L.wav,6,205_3b4_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6775,205_3b4_Pr_mc_AKGC417L.wav,7,205_3b4_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6776,205_3b4_Pr_mc_AKGC417L.wav,8,205_3b4_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6777,205_4b2_Al_mc_AKGC417L.wav,1,205_4b2_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6778,205_4b2_Al_mc_AKGC417L.wav,2,205_4b2_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6779,205_4b2_Al_mc_AKGC417L.wav,3,205_4b2_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6780,205_4b2_Al_mc_AKGC417L.wav,4,205_4b2_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6781,205_4b2_Al_mc_AKGC417L.wav,5,205_4b2_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6782,205_4b2_Al_mc_AKGC417L.wav,6,205_4b2_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6783,205_4b2_Al_mc_AKGC417L.wav,7,205_4b2_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6784,205_4b2_Al_mc_AKGC417L.wav,8,205_4b2_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6785,205_4b2_Ar_mc_AKGC417L.wav,1,205_4b2_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6786,205_4b2_Ar_mc_AKGC417L.wav,2,205_4b2_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6787,205_4b2_Ar_mc_AKGC417L.wav,3,205_4b2_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6788,205_4b2_Ar_mc_AKGC417L.wav,4,205_4b2_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6789,205_4b2_Ar_mc_AKGC417L.wav,5,205_4b2_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6790,205_4b2_Ar_mc_AKGC417L.wav,6,205_4b2_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6791,205_4b2_Ar_mc_AKGC417L.wav,7,205_4b2_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6792,205_4b2_Ar_mc_AKGC417L.wav,8,205_4b2_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6793,205_4b2_Lr_mc_AKGC417L.wav,1,205_4b2_Lr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6794,205_4b2_Lr_mc_AKGC417L.wav,2,205_4b2_Lr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6795,205_4b2_Lr_mc_AKGC417L.wav,3,205_4b2_Lr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6796,205_4b2_Lr_mc_AKGC417L.wav,4,205_4b2_Lr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6797,205_4b2_Lr_mc_AKGC417L.wav,5,205_4b2_Lr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6798,205_4b2_Lr_mc_AKGC417L.wav,6,205_4b2_Lr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6799,205_4b2_Lr_mc_AKGC417L.wav,7,205_4b2_Lr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6800,205_4b2_Lr_mc_AKGC417L.wav,8,205_4b2_Lr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6801,205_4b2_Pl_mc_AKGC417L.wav,1,205_4b2_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6802,205_4b2_Pl_mc_AKGC417L.wav,2,205_4b2_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6803,205_4b2_Pl_mc_AKGC417L.wav,3,205_4b2_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6804,205_4b2_Pl_mc_AKGC417L.wav,4,205_4b2_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6805,205_4b2_Pl_mc_AKGC417L.wav,5,205_4b2_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6806,205_4b2_Pl_mc_AKGC417L.wav,6,205_4b2_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6807,205_4b2_Pl_mc_AKGC417L.wav,7,205_4b2_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6808,205_4b2_Pl_mc_AKGC417L.wav,8,205_4b2_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6809,205_4b2_Pr_mc_AKGC417L.wav,1,205_4b2_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6810,205_4b2_Pr_mc_AKGC417L.wav,2,205_4b2_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6811,205_4b2_Pr_mc_AKGC417L.wav,3,205_4b2_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6812,205_4b2_Pr_mc_AKGC417L.wav,4,205_4b2_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6813,205_4b2_Pr_mc_AKGC417L.wav,5,205_4b2_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6814,205_4b2_Pr_mc_AKGC417L.wav,6,205_4b2_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6815,205_4b2_Pr_mc_AKGC417L.wav,7,205_4b2_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6816,205_4b2_Pr_mc_AKGC417L.wav,8,205_4b2_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6817,206_1b1_Ar_sc_Meditron.wav,1,206_1b1_Ar_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6818,206_1b1_Ar_sc_Meditron.wav,2,206_1b1_Ar_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6819,206_1b1_Ar_sc_Meditron.wav,3,206_1b1_Ar_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6820,206_1b1_Ar_sc_Meditron.wav,4,206_1b1_Ar_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6821,206_1b1_Ar_sc_Meditron.wav,5,206_1b1_Ar_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6822,206_1b1_Ar_sc_Meditron.wav,6,206_1b1_Ar_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6823,206_1b1_Ar_sc_Meditron.wav,7,206_1b1_Ar_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6824,206_1b1_Ar_sc_Meditron.wav,8,206_1b1_Ar_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6825,206_1b1_Lr_sc_Meditron.wav,1,206_1b1_Lr_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6826,206_1b1_Lr_sc_Meditron.wav,2,206_1b1_Lr_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6827,206_1b1_Lr_sc_Meditron.wav,3,206_1b1_Lr_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6828,206_1b1_Lr_sc_Meditron.wav,4,206_1b1_Lr_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6829,206_1b1_Lr_sc_Meditron.wav,5,206_1b1_Lr_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6830,206_1b1_Lr_sc_Meditron.wav,6,206_1b1_Lr_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6831,206_1b1_Lr_sc_Meditron.wav,7,206_1b1_Lr_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6832,206_1b1_Lr_sc_Meditron.wav,8,206_1b1_Lr_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6833,206_1b1_Pl_sc_Meditron.wav,1,206_1b1_Pl_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6834,206_1b1_Pl_sc_Meditron.wav,2,206_1b1_Pl_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6835,206_1b1_Pl_sc_Meditron.wav,3,206_1b1_Pl_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6836,206_1b1_Pl_sc_Meditron.wav,4,206_1b1_Pl_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6837,206_1b1_Pl_sc_Meditron.wav,5,206_1b1_Pl_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6838,206_1b1_Pl_sc_Meditron.wav,6,206_1b1_Pl_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6839,206_1b1_Pl_sc_Meditron.wav,7,206_1b1_Pl_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6840,206_1b1_Pl_sc_Meditron.wav,8,206_1b1_Pl_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6841,207_2b2_Al_mc_AKGC417L.wav,1,207_2b2_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6842,207_2b2_Al_mc_AKGC417L.wav,2,207_2b2_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6843,207_2b2_Al_mc_AKGC417L.wav,3,207_2b2_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6844,207_2b2_Al_mc_AKGC417L.wav,4,207_2b2_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6845,207_2b2_Al_mc_AKGC417L.wav,5,207_2b2_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6846,207_2b2_Al_mc_AKGC417L.wav,6,207_2b2_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6847,207_2b2_Al_mc_AKGC417L.wav,7,207_2b2_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6848,207_2b2_Al_mc_AKGC417L.wav,8,207_2b2_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6849,207_2b2_Ar_mc_AKGC417L.wav,1,207_2b2_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6850,207_2b2_Ar_mc_AKGC417L.wav,2,207_2b2_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6851,207_2b2_Ar_mc_AKGC417L.wav,3,207_2b2_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6852,207_2b2_Ar_mc_AKGC417L.wav,4,207_2b2_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6853,207_2b2_Ar_mc_AKGC417L.wav,5,207_2b2_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6854,207_2b2_Ar_mc_AKGC417L.wav,6,207_2b2_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6855,207_2b2_Ar_mc_AKGC417L.wav,7,207_2b2_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6856,207_2b2_Ar_mc_AKGC417L.wav,8,207_2b2_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6857,207_2b2_Pl_mc_AKGC417L.wav,1,207_2b2_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6858,207_2b2_Pl_mc_AKGC417L.wav,2,207_2b2_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6859,207_2b2_Pl_mc_AKGC417L.wav,3,207_2b2_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6860,207_2b2_Pl_mc_AKGC417L.wav,4,207_2b2_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6861,207_2b2_Pl_mc_AKGC417L.wav,5,207_2b2_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6862,207_2b2_Pl_mc_AKGC417L.wav,6,207_2b2_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6863,207_2b2_Pl_mc_AKGC417L.wav,7,207_2b2_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6864,207_2b2_Pl_mc_AKGC417L.wav,8,207_2b2_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6865,207_2b2_Pr_mc_AKGC417L.wav,1,207_2b2_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6866,207_2b2_Pr_mc_AKGC417L.wav,2,207_2b2_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6867,207_2b2_Pr_mc_AKGC417L.wav,3,207_2b2_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6868,207_2b2_Pr_mc_AKGC417L.wav,4,207_2b2_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6869,207_2b2_Pr_mc_AKGC417L.wav,5,207_2b2_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6870,207_2b2_Pr_mc_AKGC417L.wav,6,207_2b2_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6871,207_2b2_Pr_mc_AKGC417L.wav,7,207_2b2_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6872,207_2b2_Pr_mc_AKGC417L.wav,8,207_2b2_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6873,207_2b2_Tc_mc_AKGC417L.wav,1,207_2b2_Tc_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6874,207_2b2_Tc_mc_AKGC417L.wav,2,207_2b2_Tc_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6875,207_2b2_Tc_mc_AKGC417L.wav,3,207_2b2_Tc_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6876,207_2b2_Tc_mc_AKGC417L.wav,4,207_2b2_Tc_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6877,207_2b2_Tc_mc_AKGC417L.wav,5,207_2b2_Tc_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6878,207_2b2_Tc_mc_AKGC417L.wav,6,207_2b2_Tc_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6879,207_2b2_Tc_mc_AKGC417L.wav,7,207_2b2_Tc_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6880,207_2b2_Tc_mc_AKGC417L.wav,8,207_2b2_Tc_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6881,207_2b3_Al_mc_AKGC417L.wav,1,207_2b3_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6882,207_2b3_Al_mc_AKGC417L.wav,2,207_2b3_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6883,207_2b3_Al_mc_AKGC417L.wav,3,207_2b3_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6884,207_2b3_Al_mc_AKGC417L.wav,4,207_2b3_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6885,207_2b3_Al_mc_AKGC417L.wav,5,207_2b3_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6886,207_2b3_Al_mc_AKGC417L.wav,6,207_2b3_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6887,207_2b3_Al_mc_AKGC417L.wav,7,207_2b3_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6888,207_2b3_Al_mc_AKGC417L.wav,8,207_2b3_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6889,207_2b3_Ar_mc_AKGC417L.wav,1,207_2b3_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6890,207_2b3_Ar_mc_AKGC417L.wav,2,207_2b3_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6891,207_2b3_Ar_mc_AKGC417L.wav,3,207_2b3_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6892,207_2b3_Ar_mc_AKGC417L.wav,4,207_2b3_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6893,207_2b3_Ar_mc_AKGC417L.wav,5,207_2b3_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6894,207_2b3_Ar_mc_AKGC417L.wav,6,207_2b3_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6895,207_2b3_Ar_mc_AKGC417L.wav,7,207_2b3_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6896,207_2b3_Ar_mc_AKGC417L.wav,8,207_2b3_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6897,207_2b3_Pl_mc_AKGC417L.wav,1,207_2b3_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6898,207_2b3_Pl_mc_AKGC417L.wav,2,207_2b3_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6899,207_2b3_Pl_mc_AKGC417L.wav,3,207_2b3_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6900,207_2b3_Pl_mc_AKGC417L.wav,4,207_2b3_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6901,207_2b3_Pl_mc_AKGC417L.wav,5,207_2b3_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6902,207_2b3_Pl_mc_AKGC417L.wav,6,207_2b3_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6903,207_2b3_Pl_mc_AKGC417L.wav,7,207_2b3_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6904,207_2b3_Pl_mc_AKGC417L.wav,8,207_2b3_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6905,207_2b3_Pr_mc_AKGC417L.wav,1,207_2b3_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6906,207_2b3_Pr_mc_AKGC417L.wav,2,207_2b3_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6907,207_2b3_Pr_mc_AKGC417L.wav,3,207_2b3_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6908,207_2b3_Pr_mc_AKGC417L.wav,4,207_2b3_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6909,207_2b3_Pr_mc_AKGC417L.wav,5,207_2b3_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6910,207_2b3_Pr_mc_AKGC417L.wav,6,207_2b3_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6911,207_2b3_Pr_mc_AKGC417L.wav,7,207_2b3_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6912,207_2b3_Pr_mc_AKGC417L.wav,8,207_2b3_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6913,207_2b3_Tc_mc_AKGC417L.wav,1,207_2b3_Tc_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6914,207_2b3_Tc_mc_AKGC417L.wav,2,207_2b3_Tc_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6915,207_2b3_Tc_mc_AKGC417L.wav,3,207_2b3_Tc_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6916,207_2b3_Tc_mc_AKGC417L.wav,4,207_2b3_Tc_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6917,207_2b3_Tc_mc_AKGC417L.wav,5,207_2b3_Tc_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6918,207_2b3_Tc_mc_AKGC417L.wav,6,207_2b3_Tc_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6919,207_2b3_Tc_mc_AKGC417L.wav,7,207_2b3_Tc_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6920,207_2b3_Tc_mc_AKGC417L.wav,8,207_2b3_Tc_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6921,207_2b4_Al_mc_AKGC417L.wav,1,207_2b4_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6922,207_2b4_Al_mc_AKGC417L.wav,2,207_2b4_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6923,207_2b4_Al_mc_AKGC417L.wav,3,207_2b4_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6924,207_2b4_Al_mc_AKGC417L.wav,4,207_2b4_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6925,207_2b4_Al_mc_AKGC417L.wav,5,207_2b4_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6926,207_2b4_Al_mc_AKGC417L.wav,6,207_2b4_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6927,207_2b4_Al_mc_AKGC417L.wav,7,207_2b4_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6928,207_2b4_Al_mc_AKGC417L.wav,8,207_2b4_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6929,207_2b4_Ar_mc_AKGC417L.wav,1,207_2b4_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6930,207_2b4_Ar_mc_AKGC417L.wav,2,207_2b4_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
6931,207_2b4_Ar_mc_AKGC417L.wav,3,207_2b4_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
6932,207_2b4_Ar_mc_AKGC417L.wav,4,207_2b4_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
6933,207_2b4_Ar_mc_AKGC417L.wav,5,207_2b4_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
6934,207_2b4_Ar_mc_AKGC417L.wav,6,207_2b4_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
6935,207_2b4_Ar_mc_AKGC417L.wav,7,207_2b4_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
6936,207_2b4_Ar_mc_AKGC417L.wav,8,207_2b4_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
6937,207_2b4_Pl_mc_AKGC417L.wav,1,207_2b4_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
6938,207_2b4_Pl_mc_AKGC417L.wav,2,207_2b4_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
