cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,centroid_threshold,peak_centroid_value
11105,207_3b2_Ar_mc_AKGC417L.wav,3,207_3b2_Ar_mc_AKGC417L_cycle_3.wav,471,4.71,172431,282681,3.91,6.41,2.5,44100,25.0,10.0,1439.03,3116.38
11106,207_3b2_Ar_mc_AKGC417L.wav,4,207_3b2_Ar_mc_AKGC417L_cycle_4.wav,595,5.95,227115,337365,5.15,7.65,2.5,44100,25.0,10.0,1439.03,4240.73
11107,207_3b2_Ar_mc_AKGC417L.wav,5,207_3b2_Ar_mc_AKGC417L_cycle_5.wav,697,6.97,272097,382347,6.17,8.67,2.5,44100,25.0,10.0,1439.03,2057.54
11108,207_3b2_Ar_mc_AKGC417L.wav,6,207_3b2_Ar_mc_AKGC417L_cycle_6.wav,804,8.04,319284,429534,7.24,9.74,2.5,44100,25.0,10.0,1439.03,3883.67
11109,207_3b2_Ar_mc_AKGC417L.wav,7,207_3b2_Ar_mc_AKGC417L_cycle_7.wav,922,9.22,371322,481572,8.42,10.92,2.5,44100,25.0,10.0,1439.03,3590.48
11110,207_3b2_Ar_mc_AKGC417L.wav,8,207_3b2_Ar_mc_AKGC417L_cycle_8.wav,1086,10.86,443646,553896,10.06,12.56,2.5,44100,25.0,10.0,1439.03,2456.99
11111,207_3b2_Ar_mc_AKGC417L.wav,9,207_3b2_Ar_mc_AKGC417L_cycle_9.wav,1251,12.51,516411,626661,11.71,14.21,2.5,44100,25.0,10.0,1439.03,3437.66
11112,207_3b2_Ar_mc_AKGC417L.wav,10,207_3b2_Ar_mc_AKGC417L_cycle_10.wav,1352,13.52,560952,671202,12.72,15.22,2.5,44100,25.0,10.0,1439.03,1853.21
11113,207_3b2_Ar_mc_AKGC417L.wav,11,207_3b2_Ar_mc_AKGC417L_cycle_11.wav,1478,14.78,616518,726768,13.98,16.48,2.5,44100,25.0,10.0,1439.03,2500.45
11114,207_3b2_Ar_mc_AKGC417L.wav,12,207_3b2_Ar_mc_AKGC417L_cycle_12.wav,1591,15.91,666351,776601,15.11,17.61,2.5,44100,25.0,10.0,1439.03,4075.94
11115,207_3b2_Ar_mc_AKGC417L.wav,13,207_3b2_Ar_mc_AKGC417L_cycle_13.wav,1702,17.02,715302,825552,16.22,18.72,2.5,44100,25.0,10.0,1439.03,2003.09
11116,207_3b2_Ar_mc_AKGC417L.wav,14,207_3b2_Ar_mc_AKGC417L_cycle_14.wav,1806,18.06,761166,871416,17.26,19.76,2.5,44100,25.0,10.0,1439.03,4461.37
11117,207_3b2_Lr_mc_AKGC417L.wav,1,207_3b2_Lr_mc_AKGC417L_cycle_1.wav,169,1.69,39249,149499,0.89,3.39,2.5,44100,25.0,10.0,1039.64,3945.68
11118,207_3b2_Lr_mc_AKGC417L.wav,2,207_3b2_Lr_mc_AKGC417L_cycle_2.wav,298,2.98,96138,206388,2.18,4.68,2.5,44100,25.0,10.0,1039.64,2020.91
11119,207_3b2_Lr_mc_AKGC417L.wav,3,207_3b2_Lr_mc_AKGC417L_cycle_3.wav,438,4.38,157878,268128,3.58,6.08,2.5,44100,25.0,10.0,1039.64,3351.94
11120,207_3b2_Lr_mc_AKGC417L.wav,4,207_3b2_Lr_mc_AKGC417L_cycle_4.wav,604,6.04,231084,341334,5.24,7.74,2.5,44100,25.0,10.0,1039.64,2483.92
11121,207_3b2_Lr_mc_AKGC417L.wav,5,207_3b2_Lr_mc_AKGC417L_cycle_5.wav,741,7.41,291501,401751,6.61,9.11,2.5,44100,25.0,10.0,1039.64,3395.09
11122,207_3b2_Lr_mc_AKGC417L.wav,6,207_3b2_Lr_mc_AKGC417L_cycle_6.wav,860,8.6,343980,454230,7.8,10.3,2.5,44100,25.0,10.0,1039.64,2494.83
11123,207_3b2_Lr_mc_AKGC417L.wav,7,207_3b2_Lr_mc_AKGC417L_cycle_7.wav,1002,10.02,406602,516852,9.22,11.72,2.5,44100,25.0,10.0,1039.64,3904.64
11124,207_3b2_Lr_mc_AKGC417L.wav,8,207_3b2_Lr_mc_AKGC417L_cycle_8.wav,1153,11.53,473193,583443,10.73,13.23,2.5,44100,25.0,10.0,1039.64,5126.77
11125,207_3b2_Lr_mc_AKGC417L.wav,9,207_3b2_Lr_mc_AKGC417L_cycle_9.wav,1344,13.44,557424,667674,12.64,15.14,2.5,44100,25.0,10.0,1039.64,3309.45
11126,207_3b2_Lr_mc_AKGC417L.wav,10,207_3b2_Lr_mc_AKGC417L_cycle_10.wav,1521,15.21,635481,745731,14.41,16.91,2.5,44100,25.0,10.0,1039.64,3938.41
11127,207_3b2_Lr_mc_AKGC417L.wav,11,207_3b2_Lr_mc_AKGC417L_cycle_11.wav,1671,16.71,701631,811881,15.91,18.41,2.5,44100,25.0,10.0,1039.64,2547.37
11128,207_3b2_Lr_mc_AKGC417L.wav,12,207_3b2_Lr_mc_AKGC417L_cycle_12.wav,1826,18.26,769986,880236,17.46,19.96,2.5,44100,25.0,10.0,1039.64,3205.86
11129,207_3b2_Pl_mc_AKGC417L.wav,1,207_3b2_Pl_mc_AKGC417L_cycle_1.wav,108,1.08,12348,122598,0.28,2.78,2.5,44100,25.0,10.0,1680.61,3314.86
11130,207_3b2_Pl_mc_AKGC417L.wav,2,207_3b2_Pl_mc_AKGC417L_cycle_2.wav,223,2.23,63063,173313,1.43,3.93,2.5,44100,25.0,10.0,1680.61,3515.39
11131,207_3b2_Pl_mc_AKGC417L.wav,3,207_3b2_Pl_mc_AKGC417L_cycle_3.wav,348,3.48,118188,228438,2.68,5.18,2.5,44100,25.0,10.0,1680.61,4661.04
11132,207_3b2_Pl_mc_AKGC417L.wav,4,207_3b2_Pl_mc_AKGC417L_cycle_4.wav,466,4.66,170226,280476,3.86,6.36,2.5,44100,25.0,10.0,1680.61,2096.21
11133,207_3b2_Pl_mc_AKGC417L.wav,5,207_3b2_Pl_mc_AKGC417L_cycle_5.wav,571,5.71,216531,326781,4.91,7.41,2.5,44100,25.0,10.0,1680.61,3244.0
11134,207_3b2_Pl_mc_AKGC417L.wav,6,207_3b2_Pl_mc_AKGC417L_cycle_6.wav,672,6.72,261072,371322,5.92,8.42,2.5,44100,25.0,10.0,1680.61,3741.0
11135,207_3b2_Pl_mc_AKGC417L.wav,7,207_3b2_Pl_mc_AKGC417L_cycle_7.wav,806,8.06,320166,430416,7.26,9.76,2.5,44100,25.0,10.0,1680.61,2860.51
11136,207_3b2_Pl_mc_AKGC417L.wav,8,207_3b2_Pl_mc_AKGC417L_cycle_8.wav,909,9.09,365589,475839,8.29,10.79,2.5,44100,25.0,10.0,1680.61,3907.98
11137,207_3b2_Pl_mc_AKGC417L.wav,9,207_3b2_Pl_mc_AKGC417L_cycle_9.wav,1044,10.44,425124,535374,9.64,12.14,2.5,44100,25.0,10.0,1680.61,2837.59
11138,207_3b2_Pl_mc_AKGC417L.wav,10,207_3b2_Pl_mc_AKGC417L_cycle_10.wav,1148,11.48,470988,581238,10.68,13.18,2.5,44100,25.0,10.0,1680.61,3820.3
11139,207_3b2_Pl_mc_AKGC417L.wav,11,207_3b2_Pl_mc_AKGC417L_cycle_11.wav,1256,12.56,518616,628866,11.76,14.26,2.5,44100,25.0,10.0,1680.61,4239.53
11140,207_3b2_Pl_mc_AKGC417L.wav,12,207_3b2_Pl_mc_AKGC417L_cycle_12.wav,1362,13.62,565362,675612,12.82,15.32,2.5,44100,25.0,10.0,1680.61,3653.72
11141,207_3b2_Pl_mc_AKGC417L.wav,13,207_3b2_Pl_mc_AKGC417L_cycle_13.wav,1487,14.87,620487,730737,14.07,16.57,2.5,44100,25.0,10.0,1680.61,3680.49
11142,207_3b2_Pl_mc_AKGC417L.wav,14,207_3b2_Pl_mc_AKGC417L_cycle_14.wav,1593,15.93,667233,777483,15.13,17.63,2.5,44100,25.0,10.0,1680.61,3899.57
11143,207_3b2_Pl_mc_AKGC417L.wav,15,207_3b2_Pl_mc_AKGC417L_cycle_15.wav,1735,17.35,729855,840105,16.55,19.05,2.5,44100,25.0,10.0,1680.61,4861.97
11144,207_3b2_Pr_mc_AKGC417L.wav,1,207_3b2_Pr_mc_AKGC417L_cycle_1.wav,122,1.22,18522,128772,0.42,2.92,2.5,44100,25.0,10.0,2718.31,5268.72
11145,207_3b2_Pr_mc_AKGC417L.wav,2,207_3b2_Pr_mc_AKGC417L_cycle_2.wav,224,2.24,63504,173754,1.44,3.94,2.5,44100,25.0,10.0,2718.31,4201.39
11146,207_3b2_Pr_mc_AKGC417L.wav,3,207_3b2_Pr_mc_AKGC417L_cycle_3.wav,354,3.54,120834,231084,2.74,5.24,2.5,44100,25.0,10.0,2718.31,5509.56
11147,207_3b2_Pr_mc_AKGC417L.wav,4,207_3b2_Pr_mc_AKGC417L_cycle_4.wav,458,4.58,166698,276948,3.78,6.28,2.5,44100,25.0,10.0,2718.31,4384.14
11148,207_3b2_Pr_mc_AKGC417L.wav,5,207_3b2_Pr_mc_AKGC417L_cycle_5.wav,583,5.83,221823,332073,5.03,7.53,2.5,44100,25.0,10.0,2718.31,5216.85
11149,207_3b2_Pr_mc_AKGC417L.wav,6,207_3b2_Pr_mc_AKGC417L_cycle_6.wav,709,7.09,277389,387639,6.29,8.79,2.5,44100,25.0,10.0,2718.31,4960.44
11150,207_3b2_Pr_mc_AKGC417L.wav,7,207_3b2_Pr_mc_AKGC417L_cycle_7.wav,818,8.18,325458,435708,7.38,9.88,2.5,44100,25.0,10.0,2718.31,3781.75
11151,207_3b2_Pr_mc_AKGC417L.wav,8,207_3b2_Pr_mc_AKGC417L_cycle_8.wav,921,9.21,370881,481131,8.41,10.91,2.5,44100,25.0,10.0,2718.31,4867.98
11152,207_3b2_Pr_mc_AKGC417L.wav,9,207_3b2_Pr_mc_AKGC417L_cycle_9.wav,1120,11.2,458640,568890,10.4,12.9,2.5,44100,25.0,10.0,2718.31,4821.12
11153,207_3b2_Pr_mc_AKGC417L.wav,10,207_3b2_Pr_mc_AKGC417L_cycle_10.wav,1264,12.64,522144,632394,11.84,14.34,2.5,44100,25.0,10.0,2718.31,3956.19
11154,207_3b2_Pr_mc_AKGC417L.wav,11,207_3b2_Pr_mc_AKGC417L_cycle_11.wav,1389,13.89,577269,687519,13.09,15.59,2.5,44100,25.0,10.0,2718.31,5088.3
11155,207_3b2_Pr_mc_AKGC417L.wav,12,207_3b2_Pr_mc_AKGC417L_cycle_12.wav,1564,15.64,654444,764694,14.84,17.34,2.5,44100,25.0,10.0,2718.31,4363.26
11156,207_3b2_Pr_mc_AKGC417L.wav,13,207_3b2_Pr_mc_AKGC417L_cycle_13.wav,1701,17.01,714861,825111,16.21,18.71,2.5,44100,25.0,10.0,2718.31,4772.99
11157,207_3b2_Tc_mc_AKGC417L.wav,1,207_3b2_Tc_mc_AKGC417L_cycle_1.wav,189,1.89,48069,158319,1.09,3.59,2.5,44100,25.0,10.0,720.12,1491.72
11158,207_3b2_Tc_mc_AKGC417L.wav,2,207_3b2_Tc_mc_AKGC417L_cycle_2.wav,341,3.41,115101,225351,2.61,5.11,2.5,44100,25.0,10.0,720.12,1731.62
11159,207_3b2_Tc_mc_AKGC417L.wav,3,207_3b2_Tc_mc_AKGC417L_cycle_3.wav,461,4.61,168021,278271,3.81,6.31,2.5,44100,25.0,10.0,720.12,2176.33
11160,207_3b2_Tc_mc_AKGC417L.wav,4,207_3b2_Tc_mc_AKGC417L_cycle_4.wav,567,5.67,214767,325017,4.87,7.37,2.5,44100,25.0,10.0,720.12,3560.6
11161,207_3b2_Tc_mc_AKGC417L.wav,5,207_3b2_Tc_mc_AKGC417L_cycle_5.wav,682,6.82,265482,375732,6.02,8.52,2.5,44100,25.0,10.0,720.12,1110.63
11162,207_3b2_Tc_mc_AKGC417L.wav,6,207_3b2_Tc_mc_AKGC417L_cycle_6.wav,782,7.82,309582,419832,7.02,9.52,2.5,44100,25.0,10.0,720.12,3779.41
11163,207_3b2_Tc_mc_AKGC417L.wav,7,207_3b2_Tc_mc_AKGC417L_cycle_7.wav,906,9.06,364266,474516,8.26,10.76,2.5,44100,25.0,10.0,720.12,1436.27
11164,207_3b2_Tc_mc_AKGC417L.wav,8,207_3b2_Tc_mc_AKGC417L_cycle_8.wav,1039,10.39,422919,533169,9.59,12.09,2.5,44100,25.0,10.0,720.12,5038.0
11165,207_3b2_Tc_mc_AKGC417L.wav,9,207_3b2_Tc_mc_AKGC417L_cycle_9.wav,1153,11.53,473193,583443,10.73,13.23,2.5,44100,25.0,10.0,720.12,1111.21
11166,207_3b2_Tc_mc_AKGC417L.wav,10,207_3b2_Tc_mc_AKGC417L_cycle_10.wav,1254,12.54,517734,627984,11.74,14.24,2.5,44100,25.0,10.0,720.12,4506.31
11167,207_3b2_Tc_mc_AKGC417L.wav,11,207_3b2_Tc_mc_AKGC417L_cycle_11.wav,1381,13.81,573741,683991,13.01,15.51,2.5,44100,25.0,10.0,720.12,1137.84
11168,207_3b2_Tc_mc_AKGC417L.wav,12,207_3b2_Tc_mc_AKGC417L_cycle_12.wav,1481,14.81,617841,728091,14.01,16.51,2.5,44100,25.0,10.0,720.12,2140.25
11169,207_3b2_Tc_mc_AKGC417L.wav,13,207_3b2_Tc_mc_AKGC417L_cycle_13.wav,1594,15.94,667674,777924,15.14,17.64,2.5,44100,25.0,10.0,720.12,1902.99
11170,207_3b2_Tc_mc_AKGC417L.wav,14,207_3b2_Tc_mc_AKGC417L_cycle_14.wav,1707,17.07,717507,827757,16.27,18.77,2.5,44100,25.0,10.0,720.12,1868.82
11171,207_3b2_Tc_mc_AKGC417L.wav,15,207_3b2_Tc_mc_AKGC417L_cycle_15.wav,1818,18.18,766458,876708,17.38,19.88,2.5,44100,25.0,10.0,720.12,1234.4
11172,208_1b1_Ll_sc_Meditron.wav,1,208_1b1_Ll_sc_Meditron_cycle_1.wav,207,2.07,56007,166257,1.27,3.77,2.5,44100,25.0,10.0,940.13,1825.92
11173,208_1b1_Ll_sc_Meditron.wav,2,208_1b1_Ll_sc_Meditron_cycle_2.wav,358,3.58,122598,232848,2.78,5.28,2.5,44100,25.0,10.0,940.13,2265.67
11174,208_1b1_Ll_sc_Meditron.wav,3,208_1b1_Ll_sc_Meditron_cycle_3.wav,508,5.08,188748,298998,4.28,6.78,2.5,44100,25.0,10.0,940.13,2869.49
11175,208_1b1_Ll_sc_Meditron.wav,4,208_1b1_Ll_sc_Meditron_cycle_4.wav,669,6.69,259749,369999,5.89,8.39,2.5,44100,25.0,10.0,940.13,2329.49
11176,208_1b1_Ll_sc_Meditron.wav,5,208_1b1_Ll_sc_Meditron_cycle_5.wav,779,7.79,308259,418509,6.99,9.49,2.5,44100,25.0,10.0,940.13,2016.49
11177,208_1b1_Ll_sc_Meditron.wav,6,208_1b1_Ll_sc_Meditron_cycle_6.wav,978,9.78,396018,506268,8.98,11.48,2.5,44100,25.0,10.0,940.13,4206.54
11178,208_1b1_Ll_sc_Meditron.wav,7,208_1b1_Ll_sc_Meditron_cycle_7.wav,1080,10.8,441000,551250,10.0,12.5,2.5,44100,25.0,10.0,940.13,1169.04
11179,208_1b1_Ll_sc_Meditron.wav,8,208_1b1_Ll_sc_Meditron_cycle_8.wav,1191,11.91,489951,600201,11.11,13.61,2.5,44100,25.0,10.0,940.13,4142.1
11180,208_1b1_Ll_sc_Meditron.wav,9,208_1b1_Ll_sc_Meditron_cycle_9.wav,1354,13.54,561834,672084,12.74,15.24,2.5,44100,25.0,10.0,940.13,3735.91
11181,208_1b1_Ll_sc_Meditron.wav,10,208_1b1_Ll_sc_Meditron_cycle_10.wav,1529,15.29,639009,749259,14.49,16.99,2.5,44100,25.0,10.0,940.13,2064.16
11182,208_1b1_Ll_sc_Meditron.wav,11,208_1b1_Ll_sc_Meditron_cycle_11.wav,1644,16.44,689724,799974,15.64,18.14,2.5,44100,25.0,10.0,940.13,2813.07
11183,208_1b1_Ll_sc_Meditron.wav,12,208_1b1_Ll_sc_Meditron_cycle_12.wav,1805,18.05,760725,870975,17.25,19.75,2.5,44100,25.0,10.0,940.13,4095.64
11184,209_1b1_Tc_sc_Meditron.wav,1,209_1b1_Tc_sc_Meditron_cycle_1.wav,96,0.96,7056,117306,0.16,2.66,2.5,44100,25.0,10.0,673.27,1325.35
11185,209_1b1_Tc_sc_Meditron.wav,2,209_1b1_Tc_sc_Meditron_cycle_2.wav,290,2.9,92610,202860,2.1,4.6,2.5,44100,25.0,10.0,673.27,1018.79
11186,209_1b1_Tc_sc_Meditron.wav,3,209_1b1_Tc_sc_Meditron_cycle_3.wav,408,4.08,144648,254898,3.28,5.78,2.5,44100,25.0,10.0,673.27,1204.06
11187,209_1b1_Tc_sc_Meditron.wav,4,209_1b1_Tc_sc_Meditron_cycle_4.wav,542,5.42,203742,313992,4.62,7.12,2.5,44100,25.0,10.0,673.27,1128.81
11188,209_1b1_Tc_sc_Meditron.wav,5,209_1b1_Tc_sc_Meditron_cycle_5.wav,668,6.68,259308,369558,5.88,8.38,2.5,44100,25.0,10.0,673.27,1242.06
11189,209_1b1_Tc_sc_Meditron.wav,6,209_1b1_Tc_sc_Meditron_cycle_6.wav,819,8.19,325899,436149,7.39,9.89,2.5,44100,25.0,10.0,673.27,1011.0
11190,209_1b1_Tc_sc_Meditron.wav,7,209_1b1_Tc_sc_Meditron_cycle_7.wav,1011,10.11,410571,520821,9.31,11.81,2.5,44100,25.0,10.0,673.27,1534.37
11191,209_1b1_Tc_sc_Meditron.wav,8,209_1b1_Tc_sc_Meditron_cycle_8.wav,1139,11.39,467019,577269,10.59,13.09,2.5,44100,25.0,10.0,673.27,982.32
11192,209_1b1_Tc_sc_Meditron.wav,9,209_1b1_Tc_sc_Meditron_cycle_9.wav,1241,12.41,512001,622251,11.61,14.11,2.5,44100,25.0,10.0,673.27,1257.7
11193,209_1b1_Tc_sc_Meditron.wav,10,209_1b1_Tc_sc_Meditron_cycle_10.wav,1393,13.93,579033,689283,13.13,15.63,2.5,44100,25.0,10.0,673.27,1039.42
11194,209_1b1_Tc_sc_Meditron.wav,11,209_1b1_Tc_sc_Meditron_cycle_11.wav,1540,15.4,643860,754110,14.6,17.1,2.5,44100,25.0,10.0,673.27,1196.56
11195,209_1b1_Tc_sc_Meditron.wav,12,209_1b1_Tc_sc_Meditron_cycle_12.wav,1651,16.51,692811,803061,15.71,18.21,2.5,44100,25.0,10.0,673.27,1532.33
11196,209_1b1_Tc_sc_Meditron.wav,13,209_1b1_Tc_sc_Meditron_cycle_13.wav,1811,18.11,763371,873621,17.31,19.81,2.5,44100,25.0,10.0,673.27,1816.89
11197,210_1b1_Al_sc_Meditron.wav,1,210_1b1_Al_sc_Meditron_cycle_1.wav,177,1.77,42777,153027,0.97,3.47,2.5,44100,25.0,10.0,788.77,3128.33
11198,210_1b1_Al_sc_Meditron.wav,2,210_1b1_Al_sc_Meditron_cycle_2.wav,298,2.98,96138,206388,2.18,4.68,2.5,44100,25.0,10.0,788.77,901.18
11199,210_1b1_Al_sc_Meditron.wav,3,210_1b1_Al_sc_Meditron_cycle_3.wav,420,4.2,149940,260190,3.4,5.9,2.5,44100,25.0,10.0,788.77,2938.18
11200,210_1b1_Al_sc_Meditron.wav,4,210_1b1_Al_sc_Meditron_cycle_4.wav,538,5.38,201978,312228,4.58,7.08,2.5,44100,25.0,10.0,788.77,1091.07
11201,210_1b1_Al_sc_Meditron.wav,5,210_1b1_Al_sc_Meditron_cycle_5.wav,638,6.38,246078,356328,5.58,8.08,2.5,44100,25.0,10.0,788.77,2773.91
11202,210_1b1_Al_sc_Meditron.wav,6,210_1b1_Al_sc_Meditron_cycle_6.wav,740,7.4,291060,401310,6.6,9.1,2.5,44100,25.0,10.0,788.77,1052.66
11203,210_1b1_Al_sc_Meditron.wav,7,210_1b1_Al_sc_Meditron_cycle_7.wav,840,8.4,335160,445410,7.6,10.1,2.5,44100,25.0,10.0,788.77,2294.88
11204,210_1b1_Al_sc_Meditron.wav,8,210_1b1_Al_sc_Meditron_cycle_8.wav,944,9.44,381024,491274,8.64,11.14,2.5,44100,25.0,10.0,788.77,2381.43
11205,210_1b1_Al_sc_Meditron.wav,9,210_1b1_Al_sc_Meditron_cycle_9.wav,1063,10.63,433503,543753,9.83,12.33,2.5,44100,25.0,10.0,788.77,3010.97
11206,210_1b1_Al_sc_Meditron.wav,10,210_1b1_Al_sc_Meditron_cycle_10.wav,1168,11.68,479808,590058,10.88,13.38,2.5,44100,25.0,10.0,788.77,2499.32
11207,210_1b1_Al_sc_Meditron.wav,11,210_1b1_Al_sc_Meditron_cycle_11.wav,1289,12.89,533169,643419,12.09,14.59,2.5,44100,25.0,10.0,788.77,2791.39
11208,210_1b1_Al_sc_Meditron.wav,12,210_1b1_Al_sc_Meditron_cycle_12.wav,1474,14.74,614754,725004,13.94,16.44,2.5,44100,25.0,10.0,788.77,1869.82
11209,210_1b1_Al_sc_Meditron.wav,13,210_1b1_Al_sc_Meditron_cycle_13.wav,1594,15.94,667674,777924,15.14,17.64,2.5,44100,25.0,10.0,788.77,2285.94
11210,210_1b1_Al_sc_Meditron.wav,14,210_1b1_Al_sc_Meditron_cycle_14.wav,1763,17.63,742203,852453,16.83,19.33,2.5,44100,25.0,10.0,788.77,2872.2
11211,210_1b1_Ar_sc_Meditron.wav,1,210_1b1_Ar_sc_Meditron_cycle_1.wav,200,2.0,52920,163170,1.2,3.7,2.5,44100,25.0,10.0,2280.07,8422.41
11212,210_1b1_Ar_sc_Meditron.wav,2,210_1b1_Ar_sc_Meditron_cycle_2.wav,391,3.91,137151,247401,3.11,5.61,2.5,44100,25.0,10.0,2280.07,6056.52
11213,210_1b1_Ar_sc_Meditron.wav,3,210_1b1_Ar_sc_Meditron_cycle_3.wav,514,5.14,191394,301644,4.34,6.84,2.5,44100,25.0,10.0,2280.07,6259.08
11214,210_1b1_Ar_sc_Meditron.wav,4,210_1b1_Ar_sc_Meditron_cycle_4.wav,686,6.86,267246,377496,6.06,8.56,2.5,44100,25.0,10.0,2280.07,5531.98
11215,210_1b1_Ar_sc_Meditron.wav,5,210_1b1_Ar_sc_Meditron_cycle_5.wav,833,8.33,332073,442323,7.53,10.03,2.5,44100,25.0,10.0,2280.07,5748.02
11216,210_1b1_Ar_sc_Meditron.wav,6,210_1b1_Ar_sc_Meditron_cycle_6.wav,948,9.48,382788,493038,8.68,11.18,2.5,44100,25.0,10.0,2280.07,7722.97
11217,210_1b1_Ar_sc_Meditron.wav,7,210_1b1_Ar_sc_Meditron_cycle_7.wav,1086,10.86,443646,553896,10.06,12.56,2.5,44100,25.0,10.0,2280.07,6104.97
11218,210_1b1_Ar_sc_Meditron.wav,8,210_1b1_Ar_sc_Meditron_cycle_8.wav,1320,13.2,546840,657090,12.4,14.9,2.5,44100,25.0,10.0,2280.07,6051.04
11219,210_1b1_Ar_sc_Meditron.wav,9,210_1b1_Ar_sc_Meditron_cycle_9.wav,1518,15.18,634158,744408,14.38,16.88,2.5,44100,25.0,10.0,2280.07,6645.54
11220,210_1b1_Ar_sc_Meditron.wav,10,210_1b1_Ar_sc_Meditron_cycle_10.wav,1666,16.66,699426,809676,15.86,18.36,2.5,44100,25.0,10.0,2280.07,4503.06
11221,210_1b1_Ar_sc_Meditron.wav,11,210_1b1_Ar_sc_Meditron_cycle_11.wav,1811,18.11,763371,873621,17.31,19.81,2.5,44100,25.0,10.0,2280.07,5146.98
11222,211_1p2_Ar_mc_AKGC417L.wav,1,211_1p2_Ar_mc_AKGC417L_cycle_1.wav,131,1.31,22491,132741,0.51,3.01,2.5,44100,25.0,10.0,744.83,900.38
11223,211_1p2_Ar_mc_AKGC417L.wav,2,211_1p2_Ar_mc_AKGC417L_cycle_2.wav,247,2.47,73647,183897,1.67,4.17,2.5,44100,25.0,10.0,744.83,1772.14
11224,211_1p2_Ar_mc_AKGC417L.wav,3,211_1p2_Ar_mc_AKGC417L_cycle_3.wav,409,4.09,145089,255339,3.29,5.79,2.5,44100,25.0,10.0,744.83,1381.88
11225,211_1p2_Ar_mc_AKGC417L.wav,4,211_1p2_Ar_mc_AKGC417L_cycle_4.wav,542,5.42,203742,313992,4.62,7.12,2.5,44100,25.0,10.0,744.83,1618.7
11226,211_1p2_Ar_mc_AKGC417L.wav,5,211_1p2_Ar_mc_AKGC417L_cycle_5.wav,645,6.45,249165,359415,5.65,8.15,2.5,44100,25.0,10.0,744.83,4247.0
11227,211_1p2_Ar_mc_AKGC417L.wav,6,211_1p2_Ar_mc_AKGC417L_cycle_6.wav,877,8.77,351477,461727,7.97,10.47,2.5,44100,25.0,10.0,744.83,2033.34
11228,211_1p2_Ar_mc_AKGC417L.wav,7,211_1p2_Ar_mc_AKGC417L_cycle_7.wav,994,9.94,403074,513324,9.14,11.64,2.5,44100,25.0,10.0,744.83,1317.63
11229,211_1p2_Ar_mc_AKGC417L.wav,8,211_1p2_Ar_mc_AKGC417L_cycle_8.wav,1107,11.07,452907,563157,10.27,12.77,2.5,44100,25.0,10.0,744.83,2571.18
11230,211_1p2_Ar_mc_AKGC417L.wav,9,211_1p2_Ar_mc_AKGC417L_cycle_9.wav,1214,12.14,500094,610344,11.34,13.84,2.5,44100,25.0,10.0,744.83,823.72
11231,211_1p2_Ar_mc_AKGC417L.wav,10,211_1p2_Ar_mc_AKGC417L_cycle_10.wav,1335,13.35,553455,663705,12.55,15.05,2.5,44100,25.0,10.0,744.83,1906.18
11232,211_1p2_Ar_mc_AKGC417L.wav,11,211_1p2_Ar_mc_AKGC417L_cycle_11.wav,1439,14.39,599319,709569,13.59,16.09,2.5,44100,25.0,10.0,744.83,1575.97
11233,211_1p2_Ar_mc_AKGC417L.wav,12,211_1p2_Ar_mc_AKGC417L_cycle_12.wav,1555,15.55,650475,760725,14.75,17.25,2.5,44100,25.0,10.0,744.83,2535.97
11234,211_1p2_Ar_mc_AKGC417L.wav,13,211_1p2_Ar_mc_AKGC417L_cycle_13.wav,1704,17.04,716184,826434,16.24,18.74,2.5,44100,25.0,10.0,744.83,1922.22
11235,211_1p2_Ar_mc_AKGC417L.wav,14,211_1p2_Ar_mc_AKGC417L_cycle_14.wav,1804,18.04,760284,870534,17.24,19.74,2.5,44100,25.0,10.0,744.83,1008.3
11236,211_1p2_Pl_mc_AKGC417L.wav,1,211_1p2_Pl_mc_AKGC417L_cycle_1.wav,107,1.07,11907,122157,0.27,2.77,2.5,44100,25.0,10.0,794.66,1013.8
11237,211_1p2_Pl_mc_AKGC417L.wav,2,211_1p2_Pl_mc_AKGC417L_cycle_2.wav,233,2.33,67473,177723,1.53,4.03,2.5,44100,25.0,10.0,794.66,1982.22
11238,211_1p2_Pl_mc_AKGC417L.wav,3,211_1p2_Pl_mc_AKGC417L_cycle_3.wav,334,3.34,112014,222264,2.54,5.04,2.5,44100,25.0,10.0,794.66,3582.52
11239,211_1p2_Pl_mc_AKGC417L.wav,4,211_1p2_Pl_mc_AKGC417L_cycle_4.wav,466,4.66,170226,280476,3.86,6.36,2.5,44100,25.0,10.0,794.66,1801.74
11240,211_1p2_Pl_mc_AKGC417L.wav,5,211_1p2_Pl_mc_AKGC417L_cycle_5.wav,644,6.44,248724,358974,5.64,8.14,2.5,44100,25.0,10.0,794.66,2350.38
11241,211_1p2_Pl_mc_AKGC417L.wav,6,211_1p2_Pl_mc_AKGC417L_cycle_6.wav,867,8.67,347067,457317,7.87,10.37,2.5,44100,25.0,10.0,794.66,2155.7
11242,211_1p2_Pl_mc_AKGC417L.wav,7,211_1p2_Pl_mc_AKGC417L_cycle_7.wav,974,9.74,394254,504504,8.94,11.44,2.5,44100,25.0,10.0,794.66,997.69
